gene_id,gene_nr,tagm_location,tagm_location,,,
TGME49_254810,254810,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_267740,267740,dense granules,dense granules,,,
TGME49_201630,201630,rhoptries 1,rhoptries 1,,,
TGME49_250790,250790,nucleus - chromatin,nucleolus,,,
TGME49_200360,200360,dense granules,dense granules,,,
TGME49_239748,239748,ER 1,ER 1,,,
TGME49_273200,273200,Golgi,PM - integral,,,
TGME49_306895,306895,rhoptries 2,rhoptries 2,,,
TGME49_248140,248140,dense granules,PM - peripheral 2,,,
TGME49_208730,208730,unknown,unknown,,,
TGME49_263360,263360,unknown,unknown,,,
TGME49_229900,229900,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_259850,259850,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_240450,240450,cytosol,cytosol,,,
TGME49_312160,312160,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_210750,210750,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_277895,277895,nucleus - chromatin,nucleolus,,,
TGME49_214230,214230,unknown,unknown,,,
TGME49_272000,272000,nucleus - chromatin,PM - peripheral 2,,,
TGME49_266840,266840,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_248260,248260,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_202960,202960,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_294920,294920,nucleus - chromatin,nucleolus,,,
TGME49_206500,206500,mitochondrion - soluble,nucleolus,,,
TGME49_202350,202350,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_321360,321360,nucleus - non-chromatin,nucleolus,,,
TGME49_301350,301350,PM - integral,PM - integral,,,
TGME49_274180,274180,nucleus - chromatin,nucleolus,,,
TGME49_269660,269660,nucleus - chromatin,nucleolus,,,
TGME49_265040,265040,PM - integral,Golgi,,,
TGME49_252390,252390,PM - peripheral 1,PM - peripheral 1,,,
TGME49_246910,246910,5.044299,0.9999798,24.1714903935044,,
TGME49_311010,311010,cytosol,nucleolus,,,
TGME49_229680,229680,PM - integral,PM - integral,,,
TGME49_224870,224870,nucleus - chromatin,nucleus - chromatin,,,
TGME49_260640,260640,Golgi,Golgi,,,
TGME49_215250,215250,unknown,mitochondrion - soluble,,,
TGME49_272550,272550,cytosol,19S proteasome,,,
TGME49_269970,269970,Golgi,PM - peripheral 2,,,
TGME49_314460,314460,apicoplast,apicoplast,,,
TGME49_316255,316255,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_310960,310960,unknown,unknown,,,
TGME49_266460,266460,unknown,nucleus - non-chromatin,,,
TGME49_259190,259190,apicoplast,apicoplast,,,
TGME49_239420,239420,nucleus - chromatin,nucleolus,,,
TGME49_201200,201200,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_253800,253800,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_238000,238000,mitochondrion - soluble,nucleolus,,,
TGME49_204070,204070,nucleus - chromatin,nucleolus,,,
TGME49_228180,228180,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_262700,262700,nucleus - chromatin,nucleolus,,,
TGME49_246710,246710,rhoptries 2,rhoptries 2,,,
TGME49_330000,330000,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_224490,224490,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_207960,207960,nucleus - chromatin,PM - peripheral 2,,,
TGME49_273550,273550,ER 2,ER 2,,,
TGME49_223750,223750,dense granules,apical 2,,,
TGME49_217440,217440,nucleolus,40S ribosome,,,
TGME49_289960,289960,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_251550,251550,cytosol,cytosol,,,
TGME49_286220,286220,cytosol,19S proteasome,,,
TGME49_241820,241820,unknown,Golgi,,,
TGME49_245620,245620,40S ribosome,40S ribosome,,,
TGME49_309390,309390,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_316470,316470,nucleus - chromatin,nucleolus,,,
TGME49_236660,236660,nucleus - chromatin,PM - peripheral 2,,,
TGME49_214950,214950,cytosol,cytosol,,,
TGME49_214830,214830,cytosol,19S proteasome,,,
TGME49_258000,258000,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_295620,295620,nucleus - non-chromatin,nucleolus,,,
TGME49_316300,316300,unknown,nucleus - chromatin,,,
TGME49_288510,288510,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_239440,239440,ER 1,ER 1,,,
TGME49_200010,200010,dense granules,dense granules,,,
TGME49_242800,242800,unknown,nucleus - non-chromatin,,,
TGME49_225580,225580,9.320504,0.9995753,SAR + Other eukaryotes,-54.488674318179,49.5937941976502
TGME49_230480,230480,PM - integral,PM - integral,,,
TGME49_236820,236820,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_225555,225555,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_286770,286770,PM - integral,PM - integral,,,
TGME49_304890,304890,PM - integral,Golgi,,,
TGME49_212840,212840,nucleus - chromatin,nucleolus,,,
TGME49_227150,227150,unknown,apicoplast,,,
TGME49_225450,225450,cytosol,nucleolus,,,
TGME49_203860,203860,cytosol,nucleolus,,,
TGME49_208750,208750,cytosol,cytosol,,,
TGME49_292110,292110,PM - integral,micronemes,,,
TGME49_220320,220320,nucleus - chromatin,ER 2,,,
TGME49_200310,200310,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_243280,243280,cytosol,19S proteasome,,,
TGME49_318170,318170,mitochondrion - soluble,nucleolus,,,
TGME49_242780,242780,nucleus - chromatin,PM - peripheral 2,,,
TGME49_213690,213690,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_255220,255220,nucleus - chromatin,nucleus - chromatin,,,
TGME49_216190,216190,nucleus - chromatin,tubulin cytoskeleton,,,
TGME49_227980,227980,nucleus - chromatin,nucleolus,,,
TGME49_227780,227780,nucleus - chromatin,PM - integral,,,
TGME49_263085,263085,nucleus - chromatin,nucleolus,,,
TGME49_234250,234250,nucleus - chromatin,apical 2,,,
TGME49_239885,239885,nucleus - chromatin,nucleolus,,,
TGME49_313665,313665,nucleus - non-chromatin,nucleolus,,,
TGME49_285520,285520,cytosol,nucleolus,,,
TGME49_264220,264220,cytosol,cytosol,,,
TGME49_318590,318590,cytosol,19S proteasome,,,
TGME49_221580,221580,cytosol,endomembrane vesicles,,,
TGME49_266750,266750,unknown,PM - integral,,,
TGME49_265090,265090,nucleus - chromatin,nucleolus,,,
TGME49_220160,220160,nucleus - chromatin,nucleolus,,,
TGME49_216750,216750,nucleus - non-chromatin,nucleolus,,,
TGME49_222200,222200,unknown,PM - integral,,,
TGME49_312560,312560,nucleus - chromatin,nucleolus,,,
TGME49_203150,203150,cytosol,nucleolus,,,
TGME49_248800,248800,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_291120,291120,nucleus - chromatin,endomembrane vesicles,,,
TGME49_219290,219290,unknown,cytosol,,,
TGME49_319910,319910,unknown,unknown,,,
TGME49_209790,209790,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_215640,215640,unknown,unknown,,,
TGME49_228330,228330,nucleus - non-chromatin,nucleolus,,,
TGME49_218580,218580,unknown,unknown,,,
TGME49_207080,207080,nucleus - chromatin,nucleolus,,,
TGME49_219738,219738,nucleus - chromatin,nucleolus,,,
TGME49_305250,305250,rhoptries 2,rhoptries 2,,,
TGME49_243400,243400,PM - integral,PM - integral,,,
TGME49_285895,285895,nucleus - chromatin,nucleolus,,,
TGME49_225410,225410,nucleus - chromatin,nucleus - chromatin,,,
TGME49_243310,243310,nucleus - chromatin,nucleolus,,,
TGME49_236640,236640,unknown,ER 1,,,
TGME49_222310,222310,PM - integral,Golgi,,,
TGME49_254450,254450,unknown,unknown,,,
TGME49_310740,310740,rhoptries 2,rhoptries 2,,,
TGME49_314390,314390,cytosol,19S proteasome,,,
TGME49_233905,233905,unknown,cytosol,,,
TGME49_237410,237410,nucleus - chromatin,ER 2,,,
TGME49_248270,248270,nucleus - chromatin,nucleus - chromatin,,,
TGME49_278220,278220,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_306630,306630,nucleus - non-chromatin,nucleolus,,,
TGME49_212950,212950,unknown,unknown,,,
TGME49_249710,249710,nucleus - chromatin,nucleolus,,,
TGME49_309290,309290,cytosol,19S proteasome,,,
TGME49_266470,266470,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_277820,277820,ER 1,PM - peripheral 2,,,
TGME49_211870,211870,unknown,apicoplast,,,
TGME49_226290,226290,apical 1,apical 1,,,
TGME49_285272,285272,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_247290,247290,ER 1,ER 1,,,
TGME49_220300,220300,apicoplast,apicoplast,,,
TGME49_272040,272040,unknown,unknown,,,
TGME49_212100,212100,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_238440,238440,PM - peripheral 1,PM - peripheral 1,,,
TGME49_275630,275630,nucleus - chromatin,nucleolus,,,
TGME49_312660,312660,nucleus - chromatin,nucleolus,,,
TGME49_214910,214910,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_216010,216010,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_228690,228690,apicoplast,PM - peripheral 2,,,
TGME49_282220,282220,nucleus - chromatin,nucleus - chromatin,,,
TGME49_266140,266140,unknown,PM - integral,,,
TGME49_247648,247648,nucleus - chromatin,nucleus - chromatin,,,
TGME49_236030,236030,cytosol,19S proteasome,,,
TGME49_226470,226470,nucleus - chromatin,nucleolus,,,
TGME49_259172,259172,nucleus - chromatin,dense granules,,,
TGME49_255870,255870,unknown,nucleus - chromatin,,,
TGME49_295310,295310,nucleus - non-chromatin,nucleolus,,,
TGME49_213830,213830,unknown,cytosol,,,
TGME49_262000,262000,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_287230,287230,unknown,Golgi,,,
TGME49_245990,245990,nucleus - non-chromatin,nucleolus,,,
TGME49_236000,236000,unknown,unknown,,,
TGME49_204880,204880,apical 1,apical 1,,,
TGME49_315820,315820,Golgi,Golgi,,,
TGME49_258350,258350,PM - peripheral 2,PM - peripheral 2,,,
TGME49_221590,221590,unknown,unknown,,,
TGME49_275750,275750,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_311905,311905,cytosol,endomembrane vesicles,,,
TGME49_294440,294440,cytosol,nucleolus,,,
TGME49_289760,289760,apicoplast,ER 2,,,
TGME49_264770,264770,cytosol,19S proteasome,,,
TGME49_300110,300110,nucleus - non-chromatin,nucleolus,,,
TGME49_311000,311000,cytosol,nucleolus,,,
TGME49_285170,285170,unknown,mitochondrion - soluble,,,
TGME49_255310,255310,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_270270,270270,ER 1,ER 1,,,
TGME49_310610,310610,nucleus - chromatin,nucleolus,,,
TGME49_211230,211230,12.53398,0.9992826,27.458617685308,,
TGME49_201250,201250,10.076219,1.598801E-32,15.0391361160494,,
TGME49_267750,267750,nucleus - chromatin,nucleolus,,,
TGME49_248510,248510,dense granules,nucleolus,,,
TGME49_305070,305070,cytosol,cytosol,,,
TGME49_254270,254270,ER 1,ER 1,,,
TGME49_313700,313700,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_315470,315470,rhoptries 2,rhoptries 2,,,
TGME49_257510,257510,ER 1,ER 1,,,
TGME49_213069,213069,mitochondrion - soluble,nucleolus,,,
TGME49_320440,320440,apicoplast,apicoplast,,,
TGME49_299130,299130,nucleus - non-chromatin,nucleolus,,,
TGME49_203730,203730,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_273990,273990,cytosol,19S proteasome,,,
TGME49_247250,247250,cytosol,nucleolus,,,
TGME49_264752,264752,nucleus - chromatin,nucleolus,,,
TGME49_260660,260660,unknown,mitochondrion - soluble,,,
TGME49_235550,235550,nucleus - chromatin,nucleolus,,,
TGME49_323000,323000,nucleus - chromatin,nucleolus,,,
TGME49_239080,239080,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_273410,273410,apicoplast,ER 2,,,
TGME49_242010,242010,apicoplast,apicoplast,,,
TGME49_288920,288920,apicoplast,PM - peripheral 2,,,
TGME49_315885,315885,unknown,unknown,,,
TGME49_276100,276100,dense granules,nucleolus,,,
TGME49_218810,218810,cytosol,cytosol,,,
TGME49_280440,280440,unknown,ER 1,,,
TGME49_264650,264650,cytosol,cytosol,,,
TGME49_309780,309780,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_242000,242000,cytosol,cytosol,,,
TGME49_280670,280670,rhoptries 2,rhoptries 2,,,
TGME49_215020,215020,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_203930,203930,rhoptries 2,rhoptries 2,,,
TGME49_301400,301400,nucleus - chromatin,nucleus - chromatin,,,
TGME49_275770,275770,ER 1,ER 1,,,
TGME49_203710,203710,cytosol,tubulin cytoskeleton,,,
TGME49_263240,263240,ER 1,ER 1,,,
TGME49_226670,226670,nucleus - non-chromatin,nucleolus,,,
TGME49_270370,270370,unknown,unknown,,,
TGME49_313280,313280,unknown,unknown,,,
TGME49_248940,248940,cytosol,19S proteasome,,,
TGME49_302055,302055,Golgi,endomembrane vesicles,,,
TGME49_269140,269140,unknown,unknown,,,
TGME49_259700,259700,rhoptries 1,rhoptries 2,,,
TGME49_227140,227140,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_297730,297730,unknown,unknown,,,
TGME49_204490,204490,cytosol,nucleolus,,,
TGME49_227600,227600,60S ribosome,60S ribosome,,,
TGME49_249550,249550,nucleus - chromatin,nucleolus,,,
TGME49_222990,222990,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_291350,291350,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_280780,280780,nucleus - chromatin,nucleolus,,,
TGME49_263550,263550,14.124531,0.9999946,42.0069506996785,,
TGME49_242680,242680,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_318320,318320,unknown,apicoplast,,,
TGME49_263740,263740,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_305900,305900,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_309070,309070,nucleus - non-chromatin,nucleolus,,,
TGME49_213060,213060,unknown,unknown,,,
TGME49_229380,229380,cytosol,nucleolus,,,
TGME49_253130,253130,unknown,unknown,,,
TGME49_253860,253860,nucleus - chromatin,nucleolus,,,
TGME49_261740,261740,rhoptries 1,rhoptries 1,,,
TGME49_251640,251640,Golgi,PM - peripheral 2,,,
TGME49_304520,304520,cytosol,19S proteasome,,,
TGME49_240670,240670,unknown,mitochondrion - soluble,,,
TGME49_305790,305790,nucleus - non-chromatin,nucleolus,,,
TGME49_236550,236550,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_298970,298970,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_217850,217850,cytosol,19S proteasome,,,
TGME49_297220,297220,nucleus - chromatin,nucleolus,,,
TGME49_226800,226800,unknown,unknown,,,
TGME49_271610,271610,nucleus - chromatin,PM - peripheral 2,,,
TGME49_277880,277880,ER 1,ER 1,,,
TGME49_227570,227570,Golgi,endomembrane vesicles,,,
TGME49_246475,246475,apicoplast,ER 2,,,
TGME49_310390,310390,PM - integral,Golgi,,,
TGME49_260825,260825,apical 1,apical 1,,,
TGME49_289560,289560,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_209580,209580,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_248860,248860,apicoplast,apicoplast,,,
TGME49_202720,202720,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_263800,263800,nucleus - chromatin,nucleolus,,,
TGME49_301340,301340,cytosol,19S proteasome,,,
TGME49_222710,222710,unknown,unknown,,,
TGME49_320750,320750,cytosol,nucleolus,,,
TGME49_205100,205100,ER 1,ER 1,,,
TGME49_297710,297710,nucleus - chromatin,nucleolus,,,
TGME49_286680,286680,nucleus - chromatin,PM - peripheral 2,,,
TGME49_249760,249760,ER 1,ER 1,,,
TGME49_205160,205160,nucleus - chromatin,ER 2,,,
TGME49_300060,300060,ER 1,ER 1,,,
TGME49_250010,250010,ER 1,ER 1,,,
TGME49_318275,318275,unknown,unknown,,,
TGME49_321300,321300,unknown,unknown,,,
TGME49_245720,245720,nucleus - chromatin,endomembrane vesicles,,,
TGME49_230070,230070,cytosol,19S proteasome,,,
TGME49_271880,271880,apical 2,apical 2,,,
TGME49_210095,210095,rhoptries 1,rhoptries 1,,,
TGME49_295330,295330,nucleus - chromatin,endomembrane vesicles,,,
TGME49_321310,321310,nucleus - chromatin,PM - peripheral 2,,,
TGME49_313450,313450,unknown,unknown,,,
TGME49_224205,224205,unknown,unknown,,,
TGME49_231380,231380,nucleus - chromatin,PM - peripheral 2,,,
TGME49_225910,225910,nucleus - chromatin,apical 2,,,
TGME49_312490,312490,cytosol,19S proteasome,,,
TGME49_240070,240070,nucleus - chromatin,nucleolus,,,
TGME49_311020,311020,nucleus - non-chromatin,nucleolus,,,
TGME49_203180,203180,nucleus - chromatin,nucleolus,,,
TGME49_295910,295910,apicoplast,apicoplast,,,
TGME49_272320,272320,Golgi,endomembrane vesicles,,,
TGME49_216170,216170,apicoplast,apicoplast,,,
TGME49_272500,272500,PM - integral,PM - integral,,,
TGME49_225120,225120,dense granules,dense granules,,,
TGME49_270090,270090,mitochondrion - membranes,mitochondrion - soluble,,,
TGME49_209430,209430,nucleolus,nucleolus,,,
TGME49_230980,230980,ER 1,PM - peripheral 2,,,
TGME49_274160,274160,apical 1,apical 1,,,
TGME49_217760,217760,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_292330,292330,apicoplast,PM - peripheral 2,,,
TGME49_209240,209240,cytosol,19S proteasome,,,
TGME49_314240,314240,nucleus - chromatin,nucleolus,,,
TGME49_314680,314680,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_253990,253990,nucleus - chromatin,nucleolus,,,
TGME49_230380,230380,unknown,ER 1,,,
TGME49_316520,316520,cytosol,cytosol,,,
TGME49_230230,230230,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_221640,221640,nucleus - chromatin,ER 2,,,
TGME49_230920,230920,nucleus - chromatin,PM - peripheral 2,,,
TGME49_234530,234530,Golgi,Golgi,,,
TGME49_263860,263860,cytosol,40S ribosome,,,
TGME49_318760,318760,nucleus - chromatin,nucleolus,,,
TGME49_209080,209080,unknown,unknown,,,
TGME49_269430,269430,nucleus - chromatin,nucleolus,,,
TGME49_312250,312250,nucleus - non-chromatin,nucleolus,,,
TGME49_312520,312520,nucleus - chromatin,nucleus - chromatin,,,
TGME49_313020,313020,apicoplast,PM - peripheral 2,,,
TGME49_305470,305470,nucleus - chromatin,nucleolus,,,
TGME49_279370,279370,ER 1,ER 1,,,
TGME49_201210,201210,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_236240,236240,nucleus - chromatin,nucleolus,,,
TGME49_219770,219770,unknown,mitochondrion - soluble,,,
TGME49_205750,205750,nucleus - chromatin,nucleus - chromatin,,,
TGME49_224480,224480,unknown,nucleus - non-chromatin,,,
TGME49_223685,223685,nucleus - non-chromatin,nucleolus,,,
TGME49_203420,203420,apicoplast,ER 2,,,
TGME49_246570,246570,nucleus - non-chromatin,nucleolus,,,
TGME49_316220,316220,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_263400,263400,nucleus - chromatin,nucleolus,,,
TGME49_216130,216130,unknown,unknown,,,
TGME49_258990,258990,nucleus - chromatin,nucleolus,,,
TGME49_270140,270140,unknown,cytosol,,,
TGME49_227380,227380,Golgi,Golgi,,,
TGME49_230950,230950,nucleus - chromatin,nucleolus,,,
TGME49_202480,202480,nucleus - chromatin,nucleus - chromatin,,,
TGME49_224470,224470,Golgi,PM - peripheral 2,,,
TGME49_253560,253560,cytosol,nucleolus,,,
TGME49_273770,273770,ER 1,ER 1,,,
TGME49_266920,266920,nucleus - chromatin,PM - peripheral 2,,,
TGME49_290960,290960,unknown,unknown,,,
TGME49_311860,311860,nucleus - chromatin,nucleolus,,,
TGME49_233410,233410,nucleus - non-chromatin,nucleolus,,,
TGME49_261720,261720,unknown,PM - integral,,,
TGME49_226840,226840,apicoplast,nucleolus,,,
TGME49_232815,232815,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_226520,226520,nucleus - chromatin,nucleolus,,,
TGME49_243780,243780,nucleus - chromatin,nucleolus,,,
TGME49_228250,228250,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_300010,300010,nucleus - chromatin,PM - peripheral 2,,,
TGME49_255250,255250,unknown,unknown,,,
TGME49_272630,272630,unknown,nucleus - non-chromatin,,,
TGME49_246990,246990,dense granules,apical 2,,,
TGME49_240560,240560,Golgi,endomembrane vesicles,,,
TGME49_297170,297170,unknown,mitochondrion - soluble,,,
TGME49_299168,299168,unknown,unknown,,,
TGME49_207800,207800,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_293200,293200,ER 1,ER 1,,,
TGME49_253330,253330,unknown,unknown,,,
TGME49_285150,285150,dense granules,dense granules,,,
TGME49_216820,216820,unknown,micronemes,,,
TGME49_215890,215890,cytosol,cytosol,,,
TGME49_218770,218770,mitochondrion - membranes,mitochondrion - membranes,,,
